sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,4,straight,0.9,0.0006,optical,43.03,False,9.4,,2591.4,2599.1,2600.9,2633.0,0.0,0.0,,
A_straight,4,straight,1.0,0.0006,optical,42.68,False,10.44,,2568.0,2599.1,2600.9,2612.6,0.0,0.0,,
A_straight,4,straight,1.1,0.0001,optical,46.1,False,11.48,,2574.1,2599.1,2600.9,2583.5,0.0,0.0,,
A_straight,4,straight,1.2,0.0004,optical,45.68,False,12.53,,2602.6,2599.1,2600.9,2574.0,0.0,0.0,,
A_straight,4,straight,1.3,0.0004,optical,45.44,False,13.59,,2624.7,2599.1,2600.9,2593.1,0.0,0.0,,
A_straight,4,straight,1.4,0.0,optical,46.76,False,14.66,,2622.2,2599.1,2600.9,2619.0,0.0,0.0,,
A_straight,4,straight,1.5,0.0005,optical,43.76,False,15.73,,2598.7,2599.1,2600.9,2633.3,0.0,0.0,,
A_straight,4,straight,1.6,0.0007,optical,42.29,False,16.78,,2571.7,2599.1,2600.9,2620.2,0.0,0.0,,
A_straight,4,straight,1.7,0.0003,optical,45.23,False,17.82,,2570.0,2599.1,2600.9,2589.6,0.0,0.0,,
A_straight,4,straight,1.8,0.0003,optical,46.28,False,18.87,,2594.1,2599.1,2600.9,2573.5,0.0,0.0,,
A_straight,4,straight,1.9,0.0005,optical,45.17,False,19.91,,2622.2,2599.1,2600.9,2587.8,0.0,0.0,,
A_straight,4,straight,2.0,0.0,optical,46.75,False,20.94,,2622.0,2599.1,2600.9,2619.4,0.0,0.0,,
A_straight,4,straight,2.1,0.0005,optical,43.2,False,21.98,,2593.3,2599.1,2600.9,2633.3,0.0,0.0,,
A_straight,4,straight,2.2,0.0006,optical,42.63,False,23.01,,2568.3,2599.1,2600.9,2613.3,0.0,0.0,,
A_straight,4,straight,2.3,0.0001,optical,46.08,False,24.05,,2574.0,2599.1,2600.9,2583.6,0.0,0.0,,
A_straight,4,straight,2.4,0.0004,optical,45.55,False,25.08,,2604.7,2599.1,2600.9,2574.5,0.0,0.0,,
A_straight,4,straight,2.5,0.0004,optical,45.77,False,26.12,,2626.1,2599.1,2600.9,2598.2,0.0,0.0,,
A_straight,4,straight,2.6,0.0002,optical,45.88,False,27.15,,2614.4,2599.1,2600.9,2627.5,0.0,0.0,,
A_straight,4,straight,2.7,0.0006,optical,42.56,False,28.2,,2585.0,2599.1,2600.9,2631.1,0.0,0.0,,
A_straight,4,straight,2.8,0.0006,optical,43.09,False,29.25,,2566.8,2599.1,2600.9,2607.5,0.0,0.0,,
A_straight,4,straight,2.9,0.0003,optical,45.19,False,30.39,,2569.8,2599.1,2600.9,2589.9,0.0,0.0,,
A_straight,4,straight,3.0,0.0002,optical,46.64,False,31.48,,2587.4,2599.1,2600.9,2574.9,0.0,0.0,,
A_straight,5,straight,0.0,0.0007,optical,42.09,False,0.02,,2569.4,2598.9,2601.1,2618.6,0.0,0.0,,
A_straight,5,straight,0.1,0.0003,optical,45.3,False,1.07,,2570.3,2598.9,2601.1,2588.4,0.0,0.0,,
A_straight,5,straight,0.2,0.0003,optical,46.26,False,2.1,,2598.8,2598.9,2601.1,2574.4,0.0,0.0,,
A_straight,5,straight,0.3,0.0004,optical,45.81,False,3.14,,2623.6,2598.9,2601.1,2593.2,0.0,0.0,,
A_straight,5,straight,0.4,0.0001,optical,46.35,False,4.17,,2617.8,2598.9,2601.1,2624.6,0.0,0.0,,
A_straight,5,straight,0.5,0.0006,optical,42.49,False,5.21,,2587.7,2598.9,2601.1,2633.2,0.0,0.0,,
A_straight,5,straight,0.6,0.0006,optical,42.49,False,6.26,,2566.7,2598.9,2601.1,2611.9,0.0,0.0,,
A_straight,5,straight,0.7,0.0002,optical,45.9,False,7.32,,2573.1,2598.9,2601.1,2584.6,0.0,0.0,,
A_straight,5,straight,0.8,0.0003,optical,46.33,False,8.39,,2597.6,2598.9,2601.1,2574.3,0.0,0.0,,
A_straight,5,straight,0.9,0.0004,optical,45.59,False,9.55,,2610.9,2598.9,2601.1,2578.4,0.0,0.0,,
A_straight,5,straight,1.0,0.0003,optical,46.27,False,10.63,,2625.5,2598.9,2601.1,2600.8,0.0,0.0,,
A_straight,5,straight,1.1,0.0002,optical,45.6,False,11.67,,2613.0,2598.9,2601.1,2628.8,0.0,0.0,,
A_straight,5,straight,1.2,0.0007,optical,42.17,False,12.71,,2582.7,2598.9,2601.1,2631.3,0.0,0.0,,
A_straight,5,straight,1.3,0.0006,optical,42.98,False,13.76,,2565.8,2598.9,2601.1,2606.2,0.0,0.0,,
A_straight,5,straight,1.4,0.0,optical,46.62,False,14.81,,2578.7,2598.9,2601.1,2579.6,0.0,0.0,,
A_straight,5,straight,1.5,0.0004,optical,45.9,False,15.88,,2604.6,2598.9,2601.1,2575.6,0.0,0.0,,
A_straight,5,straight,1.6,0.0003,optical,46.14,False,16.92,,2625.2,2598.9,2601.1,2598.8,0.0,0.0,,
A_straight,5,straight,1.7,0.0001,optical,46.34,False,17.99,,2617.8,2598.9,2601.1,2624.6,0.0,0.0,,
A_straight,5,straight,1.8,0.0006,optical,42.68,False,19.05,,2590.0,2598.9,2601.1,2633.7,0.0,0.0,,
A_straight,5,straight,1.9,0.0006,optical,42.34,False,20.09,,2567.3,2598.9,2601.1,2614.0,0.0,0.0,,
A_straight,5,straight,2.0,0.0002,optical,45.96,False,21.14,,2573.4,2598.9,2601.1,2584.3,0.0,0.0,,
A_straight,5,straight,2.1,0.0004,optical,45.95,False,22.17,,2603.6,2598.9,2601.1,2575.4,0.0,0.0,,
A_straight,5,straight,2.2,0.0004,optical,46.13,False,23.21,,2625.2,2598.9,2601.1,2598.6,0.0,0.0,,
A_straight,5,straight,2.3,0.0002,optical,45.78,False,24.24,,2614.2,2598.9,2601.1,2627.9,0.0,0.0,,
A_straight,5,straight,2.4,0.0007,optical,42.17,False,25.28,,2582.7,2598.9,2601.1,2631.3,0.0,0.0,,
A_straight,5,straight,2.5,0.0006,optical,43.05,False,26.32,,2565.7,2598.9,2601.1,2605.5,0.0,0.0,,
A_straight,5,straight,2.6,0.0,optical,46.7,False,27.36,,2579.8,2598.9,2601.1,2578.8,0.0,0.0,,
A_straight,5,straight,2.7,0.0004,optical,45.56,False,28.4,,2611.7,2598.9,2601.1,2578.9,0.0,0.0,,
A_straight,5,straight,2.8,0.0002,optical,46.67,False,29.43,,2625.6,2598.9,2601.1,2607.3,0.0,0.0,,
A_straight,5,straight,2.9,0.0003,optical,44.84,False,30.48,,2608.2,2598.9,2601.1,2631.6,0.0,0.0,,
A_straight,5,straight,3.0,0.0007,optical,41.99,False,31.53,,2578.4,2598.9,2601.1,2628.8,0.0,0.0,,
A_straight,6,straight,0.0,0.0,optical,46.98,False,0.02,,2622.0,2598.7,2601.3,2617.9,0.0,0.0,,
A_straight,6,straight,0.1,0.0004,optical,43.92,False,1.11,,2603.0,2598.7,2601.3,2634.0,0.0,0.0,,
A_straight,6,straight,0.2,0.0007,optical,41.8,False,2.21,,2580.2,2598.7,2601.3,2631.3,0.0,0.0,,
A_straight,6,straight,0.3,0.0006,optical,42.48,False,3.28,,2565.1,2598.7,2601.3,2609.2,0.0,0.0,,
A_straight,6,straight,0.4,0.0001,optical,46.28,False,4.33,,2575.4,2598.7,2601.3,2582.3,0.0,0.0,,
A_straight,6,straight,0.5,0.0004,optical,46.22,False,5.38,,2605.6,2598.7,2601.3,2577.1,0.0,0.0,,
A_straight,6,straight,0.6,0.0003,optical,46.66,False,6.41,,2624.7,2598.7,2601.3,2601.9,0.0,0.0,,
A_straight,6,straight,0.7,0.0003,optical,45.13,False,7.45,,2610.8,2598.7,2601.3,2630.6,0.0,0.0,,
A_straight,6,straight,0.8,0.0007,optical,41.73,False,8.48,,2578.5,2598.7,2601.3,2630.3,0.0,0.0,,
A_straight,6,straight,0.9,0.0005,optical,43.33,False,9.51,,2565.1,2598.7,2601.3,2601.1,0.0,0.0,,
A_straight,6,straight,1.0,0.0001,optical,47.0,False,10.54,,2585.2,2598.7,2601.3,2576.7,0.0,0.0,,
A_straight,6,straight,1.1,0.0004,optical,45.91,False,11.57,,2616.5,2598.7,2601.3,2584.4,0.0,0.0,,
A_straight,6,straight,1.2,0.0001,optical,47.05,False,12.6,,2622.9,2598.7,2601.3,2615.8,0.0,0.0,,
A_straight,6,straight,1.3,0.0005,optical,43.35,False,13.64,,2598.6,2598.7,2601.3,2634.9,0.0,0.0,,
A_straight,6,straight,1.4,0.0007,optical,41.7,False,14.68,,2570.0,2598.7,2601.3,2621.9,0.0,0.0,,
A_straight,6,straight,1.5,0.0004,optical,44.52,False,15.73,,2567.6,2598.7,2601.3,2592.6,0.0,0.0,,
A_straight,6,straight,1.6,0.0002,optical,46.91,False,16.78,,2591.9,2598.7,2601.3,2575.3,0.0,0.0,,
A_straight,6,straight,1.7,0.0004,optical,45.91,False,17.86,,2616.7,2598.7,2601.3,2584.6,0.0,0.0,,
A_straight,6,straight,1.8,0.0003,optical,46.8,False,18.96,,2624.8,2598.7,2601.3,2604.4,0.0,0.0,,
A_straight,6,straight,1.9,0.0002,optical,45.45,False,20.03,,2612.6,2598.7,2601.3,2629.3,0.0,0.0,,
A_straight,6,straight,2.0,0.0007,optical,41.85,False,21.06,,2581.3,2598.7,2601.3,2631.9,0.0,0.0,,
A_straight,6,straight,2.1,0.0006,optical,42.89,False,22.1,,2564.9,2598.7,2601.3,2605.0,0.0,0.0,,
A_straight,6,straight,2.2,0.0,optical,46.9,False,23.13,,2581.9,2598.7,2601.3,2578.1,0.0,0.0,,
A_straight,6,straight,2.3,0.0004,optical,45.93,False,24.16,,2613.7,2598.7,2601.3,2581.8,0.0,0.0,,
A_straight,6,straight,2.4,0.0002,optical,47.05,False,25.2,,2624.2,2598.7,2601.3,2611.2,0.0,0.0,,
A_straight,6,straight,2.5,0.0004,optical,43.82,False,26.23,,2602.2,2598.7,2601.3,2634.2,0.0,0.0,,
A_straight,6,straight,2.6,0.0007,optical,41.64,False,27.27,,2572.2,2598.7,2601.3,2624.8,0.0,0.0,,
A_straight,6,straight,2.7,0.0004,optical,44.11,False,28.32,,2566.5,2598.7,2601.3,2595.3,0.0,0.0,,
A_straight,6,straight,2.8,0.0002,optical,46.98,False,29.36,,2589.6,2598.7,2601.3,2575.6,0.0,0.0,,
A_straight,6,straight,2.9,0.0004,optical,45.97,False,30.39,,2619.3,2598.7,2601.3,2587.8,0.0,0.0,,
A_straight,6,straight,3.0,0.0,optical,46.94,False,31.43,,2621.7,2598.7,2601.3,2618.6,0.0,0.0,,
A_straight,7,straight,0.0,0.0005,optical,43.99,False,0.02,,2609.1,2600.0,2600.0,2571.4,0.0,0.0,,
A_straight,7,straight,0.1,0.0005,optical,44.34,False,1.06,,2629.6,2600.0,2600.0,2594.9,0.0,0.0,,
A_straight,7,straight,0.2,0.0,optical,46.57,False,2.12,,2620.3,2600.0,2600.0,2622.1,0.0,0.0,,
A_straight,7,straight,0.3,0.0004,optical,44.5,False,3.2,,2596.8,2600.0,2600.0,2629.8,0.0,0.0,,
A_straight,7,straight,0.4,0.0006,optical,43.56,False,4.3,,2576.4,2600.0,2600.0,2618.5,0.0,0.0,,
A_straight,7,straight,0.5,0.0003,optical,45.55,False,5.37,,2571.1,2600.0,2600.0,2592.1,0.0,0.0,,
A_straight,7,straight,0.6,0.0003,optical,45.53,False,6.42,,2592.3,2600.0,2600.0,2571.0,0.0,0.0,,
A_straight,7,straight,0.7,0.0006,optical,43.53,False,7.46,,2622.1,2600.0,2600.0,2579.7,0.0,0.0,,
A_straight,7,straight,0.8,0.0002,optical,45.91,False,8.49,,2628.0,2600.0,2600.0,2610.8,0.0,0.0,,
A_straight,7,straight,0.9,0.0004,optical,45.13,False,9.53,,2603.2,2600.0,2600.0,2629.8,0.0,0.0,,
A_straight,7,straight,1.0,0.0006,optical,43.64,False,10.56,,2574.4,2600.0,2600.0,2615.6,0.0,0.0,,
A_straight,7,straight,1.1,0.0001,optical,46.26,False,11.6,,2574.3,2600.0,2600.0,2584.5,0.0,0.0,,
A_straight,7,straight,1.2,0.0004,optical,44.61,False,12.64,,2601.5,2600.0,2600.0,2570.0,0.0,0.0,,
A_straight,7,straight,1.3,0.0005,optical,43.89,False,13.67,,2627.8,2600.0,2600.0,2588.8,0.0,0.0,,
A_straight,7,straight,1.4,0.0,optical,46.57,False,14.7,,2621.9,2600.0,2600.0,2620.5,0.0,0.0,,
A_straight,7,straight,1.5,0.0005,optical,44.0,False,15.73,,2590.6,2600.0,2600.0,2628.5,0.0,0.0,,
A_straight,7,straight,1.6,0.0005,optical,44.39,False,16.76,,2570.3,2600.0,2600.0,2604.0,0.0,0.0,,
A_straight,7,straight,1.7,0.0001,optical,46.45,False,17.81,,2581.2,2600.0,2600.0,2576.6,0.0,0.0,,
A_straight,7,straight,1.8,0.0005,optical,43.96,False,18.87,,2609.6,2600.0,2600.0,2571.6,0.0,0.0,,
A_straight,7,straight,1.9,0.0005,optical,44.18,False,19.92,,2629.2,2600.0,2600.0,2593.0,0.0,0.0,,
A_straight,7,straight,2.0,0.0001,optical,46.41,False,21.01,,2625.0,2600.0,2600.0,2616.6,0.0,0.0,,
A_straight,7,straight,2.1,0.0004,optical,44.63,False,22.06,,2598.2,2600.0,2600.0,2629.9,0.0,0.0,,
A_straight,7,straight,2.2,0.0006,optical,43.64,False,23.13,,2574.4,2600.0,2600.0,2615.6,0.0,0.0,,
A_straight,7,straight,2.3,0.0001,optical,46.24,False,24.17,,2574.2,2600.0,2600.0,2584.8,0.0,0.0,,
A_straight,7,straight,2.4,0.0004,optical,44.54,False,25.2,,2602.3,2600.0,2600.0,2570.1,0.0,0.0,,
A_straight,7,straight,2.5,0.0005,optical,43.79,False,26.25,,2627.1,2600.0,2600.0,2587.2,0.0,0.0,,
A_straight,7,straight,2.6,0.0001,optical,46.53,False,27.28,,2623.3,2600.0,2600.0,2618.9,0.0,0.0,,
A_straight,7,straight,2.7,0.0005,optical,44.21,False,28.31,,2593.3,2600.0,2600.0,2629.2,0.0,0.0,,
A_straight,7,straight,2.8,0.0005,optical,44.15,False,29.35,,2570.8,2600.0,2600.0,2607.0,0.0,0.0,,
A_straight,7,straight,2.9,0.0001,optical,46.46,False,30.38,,2581.1,2600.0,2600.0,2576.7,0.0,0.0,,
A_straight,7,straight,3.0,0.0005,optical,43.76,False,31.41,,2613.0,2600.0,2600.0,2573.0,0.0,0.0,,
A_straight,8,straight,0.0,0.0003,optical,45.35,False,0.02,,2570.4,2599.8,2600.2,2592.3,0.0,0.0,,
A_straight,8,straight,0.1,0.0004,optical,45.27,False,1.04,,2597.2,2599.8,2600.2,2570.9,0.0,0.0,,
