sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,2.2,0.0002,optical,48.15,False,24.76,,2621.2,2597.9,2602.1,2604.7,0.0,0.0,,
A_straight,1,straight,2.3,0.0003,optical,45.18,False,25.83,,2612.2,2597.9,2602.1,2630.2,0.0,0.0,,
A_straight,1,straight,2.4,0.0007,optical,41.48,False,26.91,,2588.1,2597.9,2602.1,2638.4,0.0,0.0,,
A_straight,1,straight,2.5,0.0008,optical,40.71,False,27.98,,2565.0,2597.9,2602.1,2622.8,0.0,0.0,,
A_straight,1,straight,2.6,0.0004,optical,43.66,False,29.04,,2564.8,2597.9,2602.1,2594.8,0.0,0.0,,
A_straight,1,straight,2.7,0.0001,optical,47.85,False,30.1,,2587.5,2597.9,2602.1,2578.8,0.0,0.0,,
A_straight,1,straight,2.8,0.0003,optical,47.9,False,31.18,,2611.8,2597.9,2602.1,2586.5,0.0,0.0,,
A_straight,1,straight,2.9,0.0001,optical,48.01,False,32.26,,2621.4,2597.9,2602.1,2610.7,0.0,0.0,,
A_straight,1,straight,3.0,0.0003,optical,44.49,False,33.34,,2609.2,2597.9,2602.1,2632.8,0.0,0.0,,
B_curved,1,curved,0.0,0.0003,optical,47.95,False,0.02,,2611.3,2597.8,2602.2,2586.2,0.0,0.0,,
B_curved,1,curved,0.1,0.0001,optical,47.7,False,1.06,,2616.8,2596.9,2603.1,2619.2,0.0,0.0,,
B_curved,1,curved,0.2,0.0007,optical,41.3,False,2.14,,2596.7,2596.0,2604.0,2643.3,0.0,0.0,,
B_curved,1,curved,0.3,0.0011,optical,37.9,False,3.21,,2566.3,2595.0,2605.0,2646.5,0.0,0.0,,
B_curved,1,curved,0.4,0.0012,optical,37.57,False,4.29,,2547.1,2594.2,2605.8,2628.6,0.0,0.0,,
B_curved,1,curved,0.5,0.0008,optical,39.85,False,5.36,,2551.0,2593.3,2606.7,2606.6,0.0,0.0,,
B_curved,1,curved,0.6,0.0005,optical,44.52,False,6.44,,2571.6,2592.6,2607.4,2599.7,0.0,0.0,,
B_curved,1,curved,0.7,0.0004,optical,46.93,False,7.51,,2592.3,2591.9,2608.1,2615.3,0.0,0.0,,
B_curved,1,curved,0.8,0.0008,optical,40.49,False,8.58,,2593.5,2591.3,2608.7,2644.7,0.0,0.0,,
B_curved,1,curved,0.9,0.0014,optical,36.18,False,9.65,,2571.7,2590.8,2609.2,2665.6,0.0,0.0,,
B_curved,1,curved,1.0,0.0017,optical,34.47,False,10.72,,2543.3,2590.4,2609.6,2662.2,0.0,0.0,,
B_curved,1,curved,1.1,0.0016,optical,35.02,False,11.79,,2530.4,2590.1,2609.9,2639.3,0.0,0.0,,
B_curved,1,curved,1.2,0.0011,optical,37.71,False,12.86,,2541.8,2589.9,2610.1,2616.2,0.0,0.0,,
B_curved,1,curved,1.3,0.0007,optical,42.02,False,13.93,,2568.0,2589.9,2610.1,2611.8,0.0,0.0,,
B_curved,1,curved,1.4,0.0006,optical,42.72,False,15.02,,2586.7,2589.9,2610.1,2627.5,0.0,0.0,,
B_curved,1,curved,1.5,0.001,optical,38.78,False,16.1,,2587.4,2590.1,2609.9,2652.4,0.0,0.0,,
B_curved,1,curved,1.6,0.0015,optical,35.54,False,17.16,,2566.2,2590.3,2609.7,2668.3,0.0,0.0,,
B_curved,1,curved,1.7,0.0017,optical,34.63,False,18.23,,2541.3,2590.7,2609.3,2658.0,0.0,0.0,,
B_curved,1,curved,1.8,0.0014,optical,35.95,False,19.31,,2535.0,2591.2,2608.8,2631.8,0.0,0.0,,
B_curved,1,curved,1.9,0.0008,optical,39.86,False,20.38,,2551.9,2591.8,2608.2,2607.0,0.0,0.0,,
B_curved,1,curved,2.0,0.0003,optical,47.55,False,21.43,,2583.5,2592.5,2607.5,2603.5,0.0,0.0,,
B_curved,1,curved,2.1,0.0003,optical,47.5,False,22.52,,2601.8,2593.2,2606.8,2619.5,0.0,0.0,,
B_curved,1,curved,2.2,0.0006,optical,41.54,False,23.6,,2599.6,2594.0,2606.0,2642.5,0.0,0.0,,
B_curved,1,curved,2.3,0.001,optical,38.69,False,24.68,,2580.1,2594.9,2605.1,2650.5,0.0,0.0,,
B_curved,1,curved,2.4,0.0011,optical,38.42,False,25.75,,2559.4,2595.8,2604.2,2635.2,0.0,0.0,,
B_curved,1,curved,2.5,0.0007,optical,41.47,False,26.81,,2558.2,2596.7,2603.3,2604.3,0.0,0.0,,
B_curved,1,curved,2.6,0.0,optical,47.41,False,27.87,,2581.7,2597.7,2602.3,2580.6,0.0,0.0,,
B_curved,1,curved,2.7,0.0004,optical,46.13,False,28.95,,2611.2,2598.6,2601.4,2580.4,0.0,0.0,,
B_curved,1,curved,2.8,0.0004,optical,45.32,False,30.02,,2628.3,2599.6,2600.4,2600.2,0.0,0.0,,
B_curved,1,curved,2.9,0.0,optical,46.62,False,31.09,,2620.7,2600.5,2599.5,2621.5,0.0,0.0,,
B_curved,1,curved,3.0,0.0003,optical,46.66,False,32.16,,2598.6,2601.4,2598.6,2623.6,0.0,0.0,,
B_curved,1,curved,3.1,0.0003,optical,48.23,False,33.23,,2581.1,2602.2,2597.8,2602.4,0.0,0.0,,
B_curved,1,curved,3.2,0.0002,optical,45.65,False,34.3,,2586.5,2603.0,2597.0,2572.2,0.0,0.0,,
B_curved,1,curved,3.3,0.0008,optical,40.28,False,35.37,,2611.8,2603.7,2596.3,2555.4,0.0,0.0,,
B_curved,1,curved,3.4,0.0011,optical,38.31,False,36.45,,2639.1,2604.3,2595.7,2562.3,0.0,0.0,,
B_curved,1,curved,3.5,0.0009,optical,39.47,False,37.51,,2648.8,2604.8,2595.2,2586.3,0.0,0.0,,
B_curved,1,curved,3.6,0.0004,optical,43.73,False,38.59,,2634.3,2605.2,2594.8,2605.9,0.0,0.0,,
B_curved,1,curved,3.7,0.0001,optical,52.34,False,39.66,,2609.0,2605.6,2594.4,2604.7,0.0,0.0,,
B_curved,1,curved,3.8,0.0002,optical,49.72,False,40.75,,2594.2,2605.8,2594.2,2585.1,0.0,0.0,,
B_curved,1,curved,3.9,0.0006,optical,41.65,False,41.82,,2599.7,2605.9,2594.1,2558.2,0.0,0.0,,
B_curved,1,curved,4.0,0.0011,optical,37.93,False,42.89,,2623.7,2605.8,2594.2,2546.7,0.0,0.0,,
C_snr,1,switchover,,,chemical,5.99,,24.1,,2580.9,2597.9,2602.1,2636.7,520.0,0.0,0.0037,True
D_decay,1,decay,,,optical,52.04,False,,1.0,2000.0,2000.0,2000.0,2000.0,520.0,,,True
D_decay,2,decay,,,optical,51.22,False,,0.9,1820.0,1820.0,1820.0,1820.0,520.0,,,True
D_decay,3,decay,,,optical,50.32,False,,0.8,1640.0,1640.0,1640.0,1640.0,520.0,,,True
D_decay,4,decay,,,optical,49.31,True,,0.7,1460.0,1460.0,1460.0,1460.0,520.0,,,False
