sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
B_curved,1,curved,2.5,0.0009,optical,39.52,False,31.55,,2573.6,2596.7,2603.3,2640.0,0.0,0.0,,
B_curved,1,curved,2.6,0.0009,optical,40.36,False,32.73,,2568.0,2597.7,2602.3,2628.8,0.0,0.0,,
B_curved,1,curved,2.7,0.0006,optical,42.65,False,33.91,,2564.6,2598.6,2601.4,2606.7,0.0,0.0,,
B_curved,1,curved,2.8,0.0005,optical,43.91,False,35.12,,2568.4,2599.6,2600.4,2603.9,0.0,0.0,,
B_curved,1,curved,2.9,0.0005,optical,44.59,False,36.59,,2587.7,2600.5,2599.5,2624.3,0.0,0.0,,
B_curved,1,curved,3.0,0.0004,optical,44.49,False,38.15,,2632.7,2601.4,2598.6,2607.3,0.0,0.0,,
B_curved,1,curved,3.1,0.0001,optical,46.27,False,39.3,,2625.3,2602.2,2597.8,2616.2,0.0,0.0,,
B_curved,1,curved,3.2,0.0009,optical,39.6,False,40.92,,2632.7,2603.0,2597.0,2566.2,0.0,0.0,,
B_curved,1,curved,3.3,0.0007,optical,41.38,False,42.41,,2603.4,2603.7,2596.3,2557.5,0.0,0.0,,
B_curved,1,curved,3.4,0.0007,optical,40.83,False,43.67,,2605.0,2604.3,2595.7,2555.4,0.0,0.0,,
B_curved,1,curved,3.5,0.0011,optical,37.96,False,44.74,,2633.8,2604.8,2595.2,2554.4,0.0,0.0,,
B_curved,1,curved,3.6,0.0012,optical,37.77,False,46.03,,2631.5,2605.2,2594.8,2550.9,0.0,0.0,,
B_curved,1,curved,3.7,0.0012,optical,37.25,False,47.23,,2640.3,2605.6,2594.4,2553.8,0.0,0.0,,
B_curved,1,curved,3.8,0.0004,optical,43.78,False,48.85,,2594.9,2605.8,2594.2,2566.5,0.0,0.0,,
B_curved,1,curved,3.9,0.0008,optical,40.07,False,49.99,,2606.3,2605.9,2594.1,2552.0,0.0,0.0,,
B_curved,1,curved,4.0,0.0012,optical,37.4,False,51.07,,2631.6,2605.8,2594.2,2547.8,0.0,0.0,,
C_snr,1,switchover,,,chemical,5.99,,24.06,,2568.8,2597.9,2602.1,2628.3,520.0,0.0,0.0011,True
D_decay,1,decay,,,optical,3.71,False,,1.0,2000.0,2000.0,2000.0,2000.0,520.0,,,True
D_decay,2,decay,,,optical,2.89,False,,0.9,1820.0,1820.0,1820.0,1820.0,520.0,,,True
D_decay,3,decay,,,optical,1.99,False,,0.8,1640.0,1640.0,1640.0,1640.0,520.0,,,True
D_decay,4,decay,,,optical,0.98,True,,0.7,1460.0,1460.0,1460.0,1460.0,520.0,,,False
