sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,2.5,0.0006,optical,42.22,False,26.49,,2561.7,2597.9,2602.1,2604.5,0.0,0.0,,
A_straight,1,straight,2.6,0.0,optical,47.0,False,27.54,,2579.3,2597.9,2602.1,2581.1,0.0,0.0,,
A_straight,1,straight,2.7,0.0003,optical,47.94,False,28.6,,2607.8,2597.9,2602.1,2583.4,0.0,0.0,,
A_straight,1,straight,2.8,0.0002,optical,48.11,False,29.66,,2621.4,2597.9,2602.1,2607.4,0.0,0.0,,
A_straight,1,straight,2.9,0.0003,optical,44.52,False,30.73,,2609.3,2597.9,2602.1,2632.7,0.0,0.0,,
A_straight,1,straight,3.0,0.0008,optical,40.95,False,31.79,,2581.2,2597.9,2602.1,2636.8,0.0,0.0,,
B_curved,1,curved,0.0,0.0001,optical,47.93,False,0.02,,2621.1,2597.8,2602.2,2612.5,0.0,0.0,,
B_curved,1,curved,0.1,0.0006,optical,42.01,False,1.06,,2598.2,2596.9,2603.1,2640.5,0.0,0.0,,
B_curved,1,curved,0.2,0.001,optical,38.61,False,2.12,,2566.4,2596.0,2604.0,2640.6,0.0,0.0,,
B_curved,1,curved,0.3,0.001,optical,38.8,False,3.18,,2550.2,2595.0,2605.0,2619.0,0.0,0.0,,
B_curved,1,curved,0.4,0.0006,optical,42.33,False,4.24,,2560.9,2594.2,2605.8,2597.8,0.0,0.0,,
B_curved,1,curved,0.5,0.0002,optical,49.2,False,5.3,,2585.4,2593.3,2606.7,2599.2,0.0,0.0,,
B_curved,1,curved,0.6,0.0004,optical,45.68,False,6.37,,2599.8,2592.6,2607.4,2624.2,0.0,0.0,,
B_curved,1,curved,0.7,0.0009,optical,38.88,False,7.43,,2589.1,2591.9,2608.1,2653.4,0.0,0.0,,
B_curved,1,curved,0.8,0.0015,optical,35.47,False,8.49,,2559.4,2591.3,2608.7,2664.2,0.0,0.0,,
B_curved,1,curved,0.9,0.0016,optical,34.86,False,9.55,,2535.6,2590.8,2609.2,2648.5,0.0,0.0,,
B_curved,1,curved,1.0,0.0013,optical,36.71,False,10.61,,2536.4,2590.4,2609.6,2622.1,0.0,0.0,,
B_curved,1,curved,1.1,0.0008,optical,40.91,False,11.67,,2560.3,2590.1,2609.9,2609.6,0.0,0.0,,
B_curved,1,curved,1.2,0.0006,optical,43.17,False,12.73,,2584.6,2589.9,2610.1,2623.6,0.0,0.0,,
B_curved,1,curved,1.3,0.001,optical,38.83,False,13.79,,2587.2,2589.9,2610.1,2651.9,0.0,0.0,,
B_curved,1,curved,1.4,0.0015,optical,35.32,False,14.85,,2565.1,2589.9,2610.1,2669.9,0.0,0.0,,
B_curved,1,curved,1.5,0.0018,optical,34.25,False,15.91,,2539.1,2590.1,2609.9,2661.0,0.0,0.0,,
B_curved,1,curved,1.6,0.0015,optical,35.52,False,16.98,,2531.8,2590.3,2609.7,2633.4,0.0,0.0,,
B_curved,1,curved,1.7,0.0009,optical,39.45,False,18.04,,2550.9,2590.7,2609.3,2609.6,0.0,0.0,,
B_curved,1,curved,1.8,0.0005,optical,45.36,False,19.1,,2581.2,2591.2,2608.8,2610.0,0.0,0.0,,
B_curved,1,curved,1.9,0.0006,optical,43.1,False,20.15,,2597.1,2591.8,2608.2,2632.9,0.0,0.0,,
B_curved,1,curved,2.0,0.001,optical,38.45,False,21.21,,2586.3,2592.5,2607.5,2655.2,0.0,0.0,,
B_curved,1,curved,2.1,0.0013,optical,36.51,False,22.27,,2561.2,2593.2,2606.8,2654.9,0.0,0.0,,
B_curved,1,curved,2.2,0.0012,optical,37.41,False,23.33,,2546.6,2594.0,2606.0,2629.7,0.0,0.0,,
B_curved,1,curved,2.3,0.0006,optical,41.81,False,24.39,,2558.5,2594.9,2605.1,2599.1,0.0,0.0,,
B_curved,1,curved,2.4,0.0,optical,50.48,False,25.46,,2588.6,2595.8,2604.2,2587.3,0.0,0.0,,
B_curved,1,curved,2.5,0.0001,optical,50.74,False,26.52,,2614.6,2596.7,2603.3,2601.5,0.0,0.0,,
B_curved,1,curved,2.6,0.0001,optical,46.27,False,27.58,,2616.1,2597.7,2602.3,2625.3,0.0,0.0,,
B_curved,1,curved,2.7,0.0006,optical,42.91,False,28.64,,2595.3,2598.6,2601.4,2635.4,0.0,0.0,,
B_curved,1,curved,2.8,0.0006,optical,42.93,False,29.7,,2574.2,2599.6,2600.4,2619.4,0.0,0.0,,
B_curved,1,curved,2.9,0.0002,optical,46.39,False,30.76,,2574.0,2600.5,2599.5,2587.2,0.0,0.0,,
B_curved,1,curved,3.0,0.0005,optical,43.63,False,31.83,,2598.1,2601.4,2598.6,2565.4,0.0,0.0,,
B_curved,1,curved,3.1,0.0008,optical,40.46,False,32.89,,2629.0,2602.2,2597.8,2568.8,0.0,0.0,,
B_curved,1,curved,3.2,0.0007,optical,41.39,False,33.94,,2641.5,2603.0,2597.0,2593.4,0.0,0.0,,
B_curved,1,curved,3.3,0.0002,optical,46.02,False,35.0,,2626.6,2603.7,2596.3,2612.8,0.0,0.0,,
B_curved,1,curved,3.4,0.0001,optical,54.04,False,36.06,,2600.7,2604.3,2595.7,2607.8,0.0,0.0,,
B_curved,1,curved,3.5,0.0002,optical,48.36,False,37.12,,2589.3,2604.8,2595.2,2581.3,0.0,0.0,,
B_curved,1,curved,3.6,0.0007,optical,40.67,False,38.18,,2604.0,2605.2,2594.8,2554.3,0.0,0.0,,
B_curved,1,curved,3.7,0.0012,optical,37.47,False,39.24,,2633.4,2605.6,2594.4,2549.9,0.0,0.0,,
B_curved,1,curved,3.8,0.0012,optical,37.62,False,40.3,,2652.4,2605.8,2594.2,2570.9,0.0,0.0,,
B_curved,1,curved,3.9,0.0007,optical,40.98,False,41.36,,2644.8,2605.9,2594.1,2597.6,0.0,0.0,,
B_curved,1,curved,4.0,0.0002,optical,48.85,False,42.42,,2617.2,2605.8,2594.2,2606.1,0.0,0.0,,
C_snr,1,switchover,,,chemical,5.98,,24.09,,2608.6,2597.9,2602.1,2583.9,520.0,0.0,0.0029,True
D_decay,1,decay,,,optical,52.04,False,,1.0,2000.0,2000.0,2000.0,2000.0,520.0,,,True
D_decay,2,decay,,,optical,51.22,False,,0.9,1820.0,1820.0,1820.0,1820.0,520.0,,,True
D_decay,3,decay,,,optical,50.32,False,,0.8,1640.0,1640.0,1640.0,1640.0,520.0,,,True
D_decay,4,decay,,,optical,49.31,True,,0.7,1460.0,1460.0,1460.0,1460.0,520.0,,,False
