sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,1.4,0.0005,optical,43.78,False,14.72,,2570.1,2599.8,2600.2,2608.3,0.0,0.0,,
A_straight,1,straight,1.5,0.0,optical,46.49,False,15.77,,2578.0,2599.8,2600.2,2579.6,0.0,0.0,,
A_straight,1,straight,1.6,0.0005,optical,44.53,False,16.83,,2605.7,2599.8,2600.2,2571.6,0.0,0.0,,
A_straight,1,straight,1.7,0.0005,optical,44.25,False,17.89,,2627.0,2599.8,2600.2,2589.7,0.0,0.0,,
A_straight,1,straight,1.8,0.0001,optical,46.56,False,18.95,,2623.3,2599.8,2600.2,2618.6,0.0,0.0,,
A_straight,1,straight,1.9,0.0004,optical,44.35,False,20.01,,2597.9,2599.8,2600.2,2630.8,0.0,0.0,,
A_straight,1,straight,2.0,0.0006,optical,43.32,False,21.06,,2573.2,2599.8,2600.2,2615.9,0.0,0.0,,
A_straight,1,straight,2.1,0.0002,optical,45.88,False,22.12,,2572.3,2599.8,2600.2,2587.4,0.0,0.0,,
A_straight,1,straight,2.2,0.0003,optical,45.36,False,23.18,,2596.2,2599.8,2600.2,2571.0,0.0,0.0,,
A_straight,1,straight,2.3,0.0005,optical,43.93,False,24.23,,2622.9,2599.8,2600.2,2582.6,0.0,0.0,,
A_straight,1,straight,2.4,0.0002,optical,46.19,False,25.28,,2627.0,2599.8,2600.2,2612.1,0.0,0.0,,
A_straight,1,straight,2.5,0.0004,optical,44.9,False,26.33,,2603.2,2599.8,2600.2,2630.6,0.0,0.0,,
A_straight,1,straight,2.6,0.0006,optical,43.21,False,27.37,,2575.4,2599.8,2600.2,2619.2,0.0,0.0,,
A_straight,1,straight,2.7,0.0003,optical,45.64,False,28.42,,2571.3,2599.8,2600.2,2589.6,0.0,0.0,,
A_straight,1,straight,2.8,0.0003,optical,45.5,False,29.47,,2594.7,2599.8,2600.2,2571.2,0.0,0.0,,
A_straight,1,straight,2.9,0.0005,optical,43.92,False,30.52,,2622.6,2599.8,2600.2,2582.2,0.0,0.0,,
A_straight,1,straight,3.0,0.0002,optical,46.16,False,31.56,,2627.1,2599.8,2600.2,2611.7,0.0,0.0,,
A_straight,2,straight,0.0,0.0004,optical,44.91,False,0.02,,2604.6,2599.6,2600.4,2572.4,0.0,0.0,,
A_straight,2,straight,0.1,0.0004,optical,44.92,False,1.05,,2627.5,2599.6,2600.4,2595.0,0.0,0.0,,
A_straight,2,straight,0.2,0.0,optical,46.53,False,2.11,,2619.7,2599.6,2600.4,2622.7,0.0,0.0,,
A_straight,2,straight,0.3,0.0006,optical,43.41,False,3.15,,2589.9,2599.6,2600.4,2630.5,0.0,0.0,,
A_straight,2,straight,0.4,0.0006,optical,43.27,False,4.22,,2570.0,2599.6,2600.4,2611.6,0.0,0.0,,
A_straight,2,straight,0.5,0.0001,optical,46.21,False,5.27,,2574.6,2599.6,2600.4,2583.3,0.0,0.0,,
A_straight,2,straight,0.6,0.0004,optical,44.96,False,6.31,,2604.0,2599.6,2600.4,2572.3,0.0,0.0,,
A_straight,2,straight,0.7,0.0005,optical,44.59,False,7.37,,2626.0,2599.6,2600.4,2590.2,0.0,0.0,,
A_straight,2,straight,0.8,0.0,optical,46.62,False,8.42,,2622.1,2599.6,2600.4,2619.9,0.0,0.0,,
A_straight,2,straight,0.9,0.0005,optical,43.87,False,9.47,,2595.4,2599.6,2600.4,2631.6,0.0,0.0,,
A_straight,2,straight,1.0,0.0006,optical,43.08,False,10.52,,2571.3,2599.6,2600.4,2614.8,0.0,0.0,,
A_straight,2,straight,1.1,0.0002,optical,46.04,False,11.57,,2573.4,2599.6,2600.4,2585.0,0.0,0.0,,
A_straight,2,straight,1.2,0.0004,optical,45.41,False,12.63,,2598.4,2599.6,2600.4,2571.7,0.0,0.0,,
A_straight,2,straight,1.3,0.0005,optical,44.42,False,13.68,,2624.3,2599.6,2600.4,2586.8,0.0,0.0,,
A_straight,2,straight,1.4,0.0001,optical,46.58,False,14.73,,2624.4,2599.6,2600.4,2616.6,0.0,0.0,,
A_straight,2,straight,1.5,0.0004,optical,44.21,False,15.78,,2598.9,2599.6,2600.4,2631.7,0.0,0.0,,
A_straight,2,straight,1.6,0.0006,optical,42.89,False,16.84,,2574.1,2599.6,2600.4,2619.5,0.0,0.0,,
A_straight,2,straight,1.7,0.0003,optical,45.22,False,17.9,,2569.9,2599.6,2600.4,2591.9,0.0,0.0,,
A_straight,2,straight,1.8,0.0003,optical,45.97,False,18.96,,2591.9,2599.6,2600.4,2572.4,0.0,0.0,,
A_straight,2,straight,1.9,0.0005,optical,44.26,False,20.02,,2618.8,2599.6,2600.4,2579.8,0.0,0.0,,
A_straight,2,straight,2.0,0.0003,optical,45.81,False,21.09,,2628.0,2599.6,2600.4,2605.5,0.0,0.0,,
A_straight,2,straight,2.1,0.0002,optical,45.63,False,22.14,,2610.9,2599.6,2600.4,2628.9,0.0,0.0,,
A_straight,2,straight,2.2,0.0006,optical,42.97,False,23.2,,2582.5,2599.6,2600.4,2627.2,0.0,0.0,,
A_straight,2,straight,2.3,0.0005,optical,44.16,False,24.25,,2568.3,2599.6,2600.4,2601.1,0.0,0.0,,
A_straight,2,straight,2.4,0.0001,optical,46.5,False,25.3,,2583.8,2599.6,2600.4,2575.5,0.0,0.0,,
A_straight,2,straight,2.5,0.0005,optical,44.39,False,26.35,,2613.4,2599.6,2600.4,2575.8,0.0,0.0,,
A_straight,2,straight,2.6,0.0004,optical,45.48,False,27.39,,2628.3,2599.6,2600.4,2601.8,0.0,0.0,,
A_straight,2,straight,2.7,0.0002,optical,45.91,False,28.44,,2613.3,2599.6,2600.4,2627.7,0.0,0.0,,
A_straight,2,straight,2.8,0.0006,optical,43.02,False,29.49,,2583.5,2599.6,2600.4,2627.8,0.0,0.0,,
A_straight,2,straight,2.9,0.0005,optical,44.02,False,30.54,,2568.3,2599.6,2600.4,2602.5,0.0,0.0,,
A_straight,2,straight,3.0,0.0001,optical,46.54,False,31.59,,2582.2,2599.6,2600.4,2576.4,0.0,0.0,,
A_straight,3,straight,0.0,0.0007,optical,42.53,False,0.02,,2575.3,2599.4,2600.6,2622.8,0.0,0.0,,
A_straight,3,straight,0.1,0.0003,optical,45.1,False,1.05,,2569.5,2599.4,2600.6,2591.6,0.0,0.0,,
A_straight,3,straight,0.2,0.0003,optical,46.19,False,2.11,,2591.9,2599.4,2600.6,2573.1,0.0,0.0,,
A_straight,3,straight,0.3,0.0005,optical,44.65,False,3.16,,2619.4,2599.4,2600.6,2582.1,0.0,0.0,,
A_straight,3,straight,0.4,0.0002,optical,46.47,False,4.21,,2626.1,2599.4,2600.6,2611.4,0.0,0.0,,
A_straight,3,straight,0.5,0.0004,optical,44.49,False,5.25,,2603.2,2599.4,2600.6,2632.0,0.0,0.0,,
A_straight,3,straight,0.6,0.0007,optical,42.56,False,6.29,,2573.6,2599.4,2600.6,2620.8,0.0,0.0,,
A_straight,3,straight,0.7,0.0003,optical,45.09,False,7.34,,2569.5,2599.4,2600.6,2591.6,0.0,0.0,,
A_straight,3,straight,0.8,0.0003,optical,46.15,False,8.39,,2592.4,2599.4,2600.6,2573.0,0.0,0.0,,
A_straight,3,straight,0.9,0.0005,optical,44.69,False,9.43,,2621.4,2599.4,2600.6,2584.6,0.0,0.0,,
A_straight,3,straight,1.0,0.0001,optical,46.61,False,10.48,,2625.1,2599.4,2600.6,2614.1,0.0,0.0,,
A_straight,3,straight,1.1,0.0004,optical,44.29,False,11.52,,2601.5,2599.4,2600.6,2632.3,0.0,0.0,,
A_straight,3,straight,1.2,0.0007,optical,42.56,False,12.57,,2573.7,2599.4,2600.6,2620.9,0.0,0.0,,
A_straight,3,straight,1.3,0.0003,optical,45.16,False,13.62,,2569.7,2599.4,2600.6,2591.1,0.0,0.0,,
A_straight,3,straight,1.4,0.0003,optical,46.09,False,14.67,,2593.2,2599.4,2600.6,2572.9,0.0,0.0,,
A_straight,3,straight,1.5,0.0005,optical,44.68,False,15.71,,2621.0,2599.4,2600.6,2584.1,0.0,0.0,,
A_straight,3,straight,1.6,0.0002,optical,46.59,False,16.76,,2625.3,2599.4,2600.6,2613.6,0.0,0.0,,
A_straight,3,straight,1.7,0.0004,optical,44.34,False,17.81,,2601.9,2599.4,2600.6,2632.2,0.0,0.0,,
A_straight,3,straight,1.8,0.0007,optical,42.54,False,18.86,,2574.5,2599.4,2600.6,2621.9,0.0,0.0,,
A_straight,3,straight,1.9,0.0003,optical,44.88,False,19.92,,2568.9,2599.4,2600.6,2593.2,0.0,0.0,,
A_straight,3,straight,2.0,0.0002,optical,46.27,False,20.97,,2590.8,2599.4,2600.6,2573.3,0.0,0.0,,
A_straight,3,straight,2.1,0.0005,optical,44.65,False,22.02,,2618.8,2599.4,2600.6,2581.5,0.0,0.0,,
A_straight,3,straight,2.2,0.0002,optical,46.25,False,23.08,,2626.9,2599.4,2600.6,2608.1,0.0,0.0,,
A_straight,3,straight,2.3,0.0003,optical,45.11,False,24.14,,2608.1,2599.4,2600.6,2630.6,0.0,0.0,,
A_straight,3,straight,2.4,0.0006,optical,42.57,False,25.19,,2579.0,2599.4,2600.6,2626.3,0.0,0.0,,
A_straight,3,straight,2.5,0.0004,optical,44.16,False,26.24,,2567.6,2599.4,2600.6,2599.1,0.0,0.0,,
A_straight,3,straight,2.6,0.0001,optical,46.58,False,27.29,,2584.8,2599.4,2600.6,2575.3,0.0,0.0,,
A_straight,3,straight,2.7,0.0005,optical,44.71,False,28.34,,2614.4,2599.4,2600.6,2577.8,0.0,0.0,,
A_straight,3,straight,2.8,0.0003,optical,46.0,False,29.39,,2627.3,2599.4,2600.6,2604.8,0.0,0.0,,
A_straight,3,straight,2.9,0.0002,optical,45.66,False,30.45,,2612.1,2599.4,2600.6,2628.7,0.0,0.0,,
A_straight,3,straight,3.0,0.0006,optical,42.68,False,31.5,,2582.3,2599.4,2600.6,2628.5,0.0,0.0,,
A_straight,4,straight,0.0,0.0001,optical,46.76,False,0.02,,2624.6,2599.1,2600.9,2614.2,0.0,0.0,,
A_straight,4,straight,0.1,0.0005,optical,43.78,False,1.05,,2598.9,2599.1,2600.9,2633.3,0.0,0.0,,
A_straight,4,straight,0.2,0.0007,optical,42.28,False,2.1,,2572.0,2599.1,2600.9,2620.6,0.0,0.0,,
A_straight,4,straight,0.3,0.0003,optical,45.04,False,3.15,,2569.3,2599.1,2600.9,2590.9,0.0,0.0,,
A_straight,4,straight,0.4,0.0003,optical,46.35,False,4.2,,2593.0,2599.1,2600.9,2573.6,0.0,0.0,,
A_straight,4,straight,0.5,0.0005,optical,45.09,False,5.25,,2620.4,2599.1,2600.9,2585.2,0.0,0.0,,
A_straight,4,straight,0.6,0.0002,optical,46.71,False,6.31,,2625.1,2599.1,2600.9,2612.7,0.0,0.0,,
A_straight,4,straight,0.7,0.0004,optical,44.66,False,7.38,,2605.9,2599.1,2600.9,2631.9,0.0,0.0,,
A_straight,4,straight,0.8,0.0007,optical,42.28,False,8.45,,2578.9,2599.1,2600.9,2627.7,0.0,0.0,,
A_straight,4,straight,0.9,0.0005,optical,43.55,False,9.51,,2566.6,2599.1,2600.9,2602.7,0.0,0.0,,
A_straight,4,straight,1.0,0.0,optical,46.68,False,10.57,,2580.9,2599.1,2600.9,2577.9,0.0,0.0,,
A_straight,4,straight,1.1,0.0005,optical,45.23,False,11.62,,2610.4,2599.1,2600.9,2576.8,0.0,0.0,,
A_straight,4,straight,1.2,0.0003,optical,46.0,False,12.67,,2626.5,2599.1,2600.9,2601.3,0.0,0.0,,
A_straight,4,straight,1.3,0.0002,optical,45.93,False,13.73,,2614.8,2599.1,2600.9,2627.3,0.0,0.0,,
A_straight,4,straight,1.4,0.0006,optical,42.66,False,14.79,,2586.6,2599.1,2600.9,2631.7,0.0,0.0,,
A_straight,4,straight,1.5,0.0006,optical,42.87,False,15.85,,2567.3,2599.1,2600.9,2610.0,0.0,0.0,,
A_straight,4,straight,1.6,0.0001,optical,46.46,False,16.89,,2577.1,2599.1,2600.9,2580.6,0.0,0.0,,
A_straight,4,straight,1.7,0.0004,optical,45.38,False,17.93,,2607.4,2599.1,2600.9,2575.4,0.0,0.0,,
A_straight,4,straight,1.8,0.0004,optical,45.84,False,18.97,,2626.2,2599.1,2600.9,2599.0,0.0,0.0,,
A_straight,4,straight,1.9,0.0002,optical,45.91,False,20.02,,2614.6,2599.1,2600.9,2627.4,0.0,0.0,,
A_straight,4,straight,2.0,0.0006,optical,42.5,False,21.06,,2584.0,2599.1,2600.9,2630.6,0.0,0.0,,
A_straight,4,straight,2.1,0.0005,optical,43.47,False,22.09,,2566.6,2599.1,2600.9,2603.5,0.0,0.0,,
A_straight,4,straight,2.2,0.0001,optical,46.72,False,23.12,,2582.7,2599.1,2600.9,2576.8,0.0,0.0,,
A_straight,4,straight,2.3,0.0005,optical,45.08,False,24.15,,2615.0,2599.1,2600.9,2579.8,0.0,0.0,,
A_straight,4,straight,2.4,0.0002,optical,46.56,False,25.19,,2626.0,2599.1,2600.9,2609.5,0.0,0.0,,
A_straight,4,straight,2.5,0.0004,optical,44.63,False,26.23,,2605.6,2599.1,2600.9,2632.0,0.0,0.0,,
A_straight,4,straight,2.6,0.0007,optical,42.23,False,27.28,,2576.5,2599.1,2600.9,2625.7,0.0,0.0,,
A_straight,4,straight,2.7,0.0004,optical,44.14,False,28.33,,2567.1,2599.1,2600.9,2597.6,0.0,0.0,,
A_straight,4,straight,2.8,0.0001,optical,46.68,False,29.38,,2586.2,2599.1,2600.9,2575.3,0.0,0.0,,
A_straight,4,straight,2.9,0.0005,optical,45.09,False,30.44,,2614.4,2599.1,2600.9,2579.3,0.0,0.0,,
A_straight,4,straight,3.0,0.0002,optical,46.57,False,31.47,,2625.9,2599.1,2600.9,2609.6,0.0,0.0,,
A_straight,5,straight,0.0,0.0003,optical,46.34,False,0.02,,2597.4,2598.9,2601.1,2574.3,0.0,0.0,,
A_straight,5,straight,0.1,0.0004,optical,45.88,False,1.04,,2624.1,2598.9,2601.1,2594.5,0.0,0.0,,
A_straight,5,straight,0.2,0.0001,optical,46.11,False,2.07,,2616.3,2598.9,2601.1,2626.1,0.0,0.0,,
A_straight,5,straight,0.3,0.0007,optical,42.26,False,3.1,,2584.3,2598.9,2601.1,2632.0,0.0,0.0,,
A_straight,5,straight,0.4,0.0006,optical,43.07,False,4.12,,2565.7,2598.9,2601.1,2605.3,0.0,0.0,,
A_straight,5,straight,0.5,0.0001,optical,46.81,False,5.15,,2582.1,2598.9,2601.1,2577.5,0.0,0.0,,
A_straight,5,straight,0.6,0.0004,optical,45.49,False,6.18,,2614.5,2598.9,2601.1,2580.9,0.0,0.0,,
A_straight,5,straight,0.7,0.0002,optical,46.87,False,7.21,,2624.7,2598.9,2601.1,2612.0,0.0,0.0,,
A_straight,5,straight,0.8,0.0005,optical,43.85,False,8.24,,2601.1,2598.9,2601.1,2633.8,0.0,0.0,,
A_straight,5,straight,0.9,0.0007,optical,41.97,False,9.27,,2571.5,2598.9,2601.1,2622.0,0.0,0.0,,
A_straight,5,straight,1.0,0.0003,optical,45.06,False,10.3,,2569.4,2598.9,2601.1,2590.0,0.0,0.0,,
A_straight,5,straight,1.1,0.0003,optical,46.48,False,11.35,,2595.1,2598.9,2601.1,2574.3,0.0,0.0,,
A_straight,5,straight,1.2,0.0004,optical,45.61,False,12.39,,2621.6,2598.9,2601.1,2589.2,0.0,0.0,,
A_straight,5,straight,1.3,0.0,optical,46.82,False,13.44,,2621.7,2598.9,2601.1,2619.2,0.0,0.0,,
A_straight,5,straight,1.4,0.0005,optical,43.2,False,14.48,,2595.5,2598.9,2601.1,2634.3,0.0,0.0,,
A_straight,5,straight,1.5,0.0007,optical,42.2,False,15.51,,2568.2,2598.9,2601.1,2616.3,0.0,0.0,,
A_straight,5,straight,1.6,0.0002,optical,45.68,False,16.55,,2571.9,2598.9,2601.1,2586.0,0.0,0.0,,
A_straight,5,straight,1.7,0.0003,optical,46.31,False,17.61,,2597.9,2598.9,2601.1,2574.4,0.0,0.0,,
A_straight,5,straight,1.8,0.0004,optical,45.77,False,18.65,,2623.3,2598.9,2601.1,2592.5,0.0,0.0,,
A_straight,5,straight,1.9,0.0001,optical,46.51,False,19.69,,2619.0,2598.9,2601.1,2623.2,0.0,0.0,,
A_straight,5,straight,2.0,0.0006,optical,42.58,False,20.72,,2588.8,2598.9,2601.1,2633.5,0.0,0.0,,
A_straight,5,straight,2.1,0.0006,optical,42.68,False,21.74,,2566.2,2598.9,2601.1,2609.5,0.0,0.0,,
A_straight,5,straight,2.2,0.0,optical,46.65,False,22.77,,2579.1,2598.9,2601.1,2579.3,0.0,0.0,,
A_straight,5,straight,2.3,0.0004,optical,45.58,False,23.8,,2611.3,2598.9,2601.1,2578.6,0.0,0.0,,
A_straight,5,straight,2.4,0.0002,optical,46.71,False,24.83,,2625.5,2598.9,2601.1,2608.1,0.0,0.0,,
A_straight,5,straight,2.5,0.0004,optical,44.3,False,25.85,,2604.5,2598.9,2601.1,2633.0,0.0,0.0,,
A_straight,5,straight,2.6,0.0007,optical,41.93,False,26.88,,2573.2,2598.9,2601.1,2624.1,0.0,0.0,,
A_straight,5,straight,2.7,0.0004,optical,44.5,False,27.92,,2567.7,2598.9,2601.1,2593.7,0.0,0.0,,
A_straight,5,straight,2.8,0.0002,optical,46.67,False,28.96,,2591.6,2598.9,2601.1,2574.6,0.0,0.0,,
A_straight,5,straight,2.9,0.0004,optical,45.49,False,30.02,,2618.5,2598.9,2601.1,2584.7,0.0,0.0,,
A_straight,5,straight,3.0,0.0001,optical,46.91,False,31.05,,2623.1,2598.9,2601.1,2616.5,0.0,0.0,,
A_straight,6,straight,0.0,0.0004,optical,46.37,False,0.02,,2602.7,2598.7,2601.3,2576.2,0.0,0.0,,
A_straight,6,straight,0.1,0.0003,optical,46.71,False,1.03,,2624.8,2598.7,2601.3,2602.7,0.0,0.0,,
A_straight,6,straight,0.2,0.0003,optical,44.85,False,2.06,,2609.1,2598.7,2601.3,2631.6,0.0,0.0,,
A_straight,6,straight,0.3,0.0007,optical,41.68,False,3.09,,2576.8,2598.7,2601.3,2629.1,0.0,0.0,,
A_straight,6,straight,0.4,0.0005,optical,43.45,False,4.13,,2565.3,2598.7,2601.3,2600.2,0.0,0.0,,
A_straight,6,straight,0.5,0.0001,optical,47.01,False,5.16,,2586.5,2598.7,2601.3,2576.3,0.0,0.0,,
A_straight,6,straight,0.6,0.0004,optical,45.92,False,6.19,,2617.5,2598.7,2601.3,2585.5,0.0,0.0,,
A_straight,6,straight,0.7,0.0001,optical,46.99,False,7.21,,2622.2,2598.7,2601.3,2617.5,0.0,0.0,,
A_straight,6,straight,0.8,0.0005,optical,43.13,False,8.25,,2596.7,2598.7,2601.3,2635.1,0.0,0.0,,
A_straight,6,straight,0.9,0.0007,optical,41.76,False,9.29,,2569.0,2598.7,2601.3,2620.4,0.0,0.0,,
A_straight,6,straight,1.0,0.0003,optical,45.27,False,10.32,,2570.2,2598.7,2601.3,2588.0,0.0,0.0,,
A_straight,6,straight,1.1,0.0003,optical,46.55,False,11.35,,2599.5,2598.7,2601.3,2575.5,0.0,0.0,,
A_straight,6,straight,1.2,0.0004,optical,46.31,False,12.39,,2623.3,2598.7,2601.3,2595.7,0.0,0.0,,
A_straight,6,straight,1.3,0.0002,optical,46.05,False,13.43,,2616.0,2598.7,2601.3,2626.4,0.0,0.0,,
A_straight,6,straight,1.4,0.0007,optical,42.19,False,14.47,,2586.7,2598.7,2601.3,2634.0,0.0,0.0,,
A_straight,6,straight,1.5,0.0006,optical,42.31,False,15.51,,2565.5,2598.7,2601.3,2611.3,0.0,0.0,,
A_straight,6,straight,1.6,0.0001,optical,46.43,False,16.54,,2576.5,2598.7,2601.3,2581.4,0.0,0.0,,
A_straight,6,straight,1.7,0.0004,optical,46.09,False,17.57,,2608.3,2598.7,2601.3,2578.3,0.0,0.0,,
A_straight,6,straight,1.8,0.0002,optical,46.86,False,18.61,,2624.9,2598.7,2601.3,2605.6,0.0,0.0,,
A_straight,6,straight,1.9,0.0003,optical,44.64,False,19.64,,2607.7,2598.7,2601.3,2632.2,0.0,0.0,,
A_straight,6,straight,2.0,0.0007,optical,41.65,False,20.67,,2575.8,2598.7,2601.3,2628.3,0.0,0.0,,
A_straight,6,straight,2.1,0.0005,optical,43.73,False,21.7,,2565.7,2598.7,2601.3,2598.0,0.0,0.0,,
A_straight,6,straight,2.2,0.0002,optical,46.98,False,22.73,,2589.5,2598.7,2601.3,2575.6,0.0,0.0,,
A_straight,6,straight,2.3,0.0004,optical,45.98,False,23.76,,2619.6,2598.7,2601.3,2588.2,0.0,0.0,,
A_straight,6,straight,2.4,0.0,optical,46.8,False,24.78,,2620.6,2598.7,2601.3,2620.6,0.0,0.0,,
A_straight,6,straight,2.5,0.0006,optical,42.58,False,25.81,,2591.4,2598.7,2601.3,2634.9,0.0,0.0,,
A_straight,6,straight,2.6,0.0007,optical,42.06,False,26.84,,2566.4,2598.7,2601.3,2614.6,0.0,0.0,,
A_straight,6,straight,2.7,0.0001,optical,46.13,False,27.87,,2574.4,2598.7,2601.3,2583.2,0.0,0.0,,
A_straight,6,straight,2.8,0.0004,optical,46.17,False,28.9,,2606.5,2598.7,2601.3,2577.5,0.0,0.0,,
A_straight,6,straight,2.9,0.0003,optical,46.77,False,29.93,,2624.8,2598.7,2601.3,2603.8,0.0,0.0,,
A_straight,6,straight,3.0,0.0003,optical,45.12,False,30.97,,2610.7,2598.7,2601.3,2630.6,0.0,0.0,,
A_straight,7,straight,0.0,0.0006,optical,43.54,False,0.02,,2622.3,2600.0,2600.0,2580.0,0.0,0.0,,
A_straight,7,straight,0.1,0.0003,optical,45.77,False,1.07,,2628.5,2600.0,2600.0,2609.4,0.0,0.0,,
A_straight,7,straight,0.2,0.0003,optical,45.43,False,2.12,,2606.2,2600.0,2600.0,2629.4,0.0,0.0,,
A_straight,7,straight,0.3,0.0006,optical,43.56,False,3.15,,2576.3,2600.0,2600.0,2618.3,0.0,0.0,,
A_straight,7,straight,0.4,0.0002,optical,46.12,False,4.18,,2573.3,2600.0,2600.0,2586.3,0.0,0.0,,
A_straight,7,straight,0.5,0.0004,optical,44.66,False,5.21,,2601.0,2600.0,2600.0,2570.0,0.0,0.0,,
A_straight,7,straight,0.6,0.0005,optical,43.87,False,6.24,,2627.7,2600.0,2600.0,2588.5,0.0,0.0,,
A_straight,7,straight,0.7,0.0,optical,46.55,False,7.27,,2622.8,2600.0,2600.0,2619.4,0.0,0.0,,
A_straight,7,straight,0.8,0.0005,optical,44.16,False,8.31,,2592.7,2600.0,2600.0,2629.1,0.0,0.0,,
A_straight,7,straight,0.9,0.0005,optical,44.29,False,9.33,,2570.5,2600.0,2600.0,2605.2,0.0,0.0,,
A_straight,7,straight,1.0,0.0001,optical,46.32,False,10.36,,2583.6,2600.0,2600.0,2574.9,0.0,0.0,,
A_straight,7,straight,1.1,0.0005,optical,43.79,False,11.41,,2612.5,2600.0,2600.0,2572.7,0.0,0.0,,
A_straight,7,straight,1.2,0.0004,optical,44.75,False,12.45,,2630.0,2600.0,2600.0,2599.5,0.0,0.0,,
A_straight,7,straight,1.3,0.0001,optical,46.38,False,13.5,,2616.3,2600.0,2600.0,2625.2,0.0,0.0,,
A_straight,7,straight,1.4,0.0006,optical,43.7,False,14.54,,2585.3,2600.0,2600.0,2626.2,0.0,0.0,,
A_straight,7,straight,1.5,0.0004,optical,44.81,False,15.58,,2570.0,2600.0,2600.0,2599.4,0.0,0.0,,
A_straight,7,straight,1.6,0.0002,optical,46.02,False,16.61,,2587.4,2600.0,2600.0,2572.8,0.0,0.0,,
A_straight,7,straight,1.7,0.0006,optical,43.58,False,17.66,,2617.4,2600.0,2600.0,2575.6,0.0,0.0,,
A_straight,7,straight,1.8,0.0004,optical,44.92,False,18.72,,2630.0,2600.0,2600.0,2601.2,0.0,0.0,,
A_straight,7,straight,1.9,0.0002,optical,46.12,False,19.76,,2613.0,2600.0,2600.0,2627.1,0.0,0.0,,
A_straight,7,straight,2.0,0.0006,optical,43.57,False,20.79,,2581.6,2600.0,2600.0,2623.7,0.0,0.0,,
A_straight,7,straight,2.1,0.0003,optical,45.43,False,21.82,,2570.8,2600.0,2600.0,2593.3,0.0,0.0,,
A_straight,7,straight,2.2,0.0003,optical,45.35,False,22.85,,2594.0,2600.0,2600.0,2570.6,0.0,0.0,,
A_straight,7,straight,2.3,0.0006,optical,43.6,False,23.87,,2624.5,2600.0,2600.0,2582.7,0.0,0.0,,
A_straight,7,straight,2.4,0.0001,optical,46.32,False,24.9,,2625.8,2600.0,2600.0,2615.3,0.0,0.0,,
A_straight,7,straight,2.5,0.0004,optical,44.56,False,25.93,,2597.4,2600.0,2600.0,2629.9,0.0,0.0,,
A_straight,7,straight,2.6,0.0005,optical,43.89,False,26.96,,2572.0,2600.0,2600.0,2610.7,0.0,0.0,,
A_straight,7,straight,2.7,0.0,optical,46.5,False,28.0,,2578.1,2600.0,2600.0,2579.5,0.0,0.0,,
A_straight,7,straight,2.8,0.0005,optical,43.97,False,29.03,,2609.4,2600.0,2600.0,2571.5,0.0,0.0,,
A_straight,7,straight,2.9,0.0005,optical,44.48,False,30.06,,2629.8,2600.0,2600.0,2596.6,0.0,0.0,,
A_straight,7,straight,3.0,0.0001,optical,46.34,False,31.09,,2615.7,2600.0,2600.0,2625.6,0.0,0.0,,
A_straight,8,straight,0.0,0.0006,optical,43.9,False,0.02,,2622.1,2599.8,2600.2,2581.5,0.0,0.0,,
A_straight,8,straight,0.1,0.0001,optical,46.46,False,1.03,,2625.0,2599.8,2600.2,2616.1,0.0,0.0,,
