sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,2.8,0.0003,optical,47.91,False,30.78,,2614.0,2597.9,2602.1,2588.9,0.0,0.0,,
A_straight,1,straight,2.9,0.0001,optical,47.86,False,31.87,,2621.1,2597.9,2602.1,2613.3,0.0,0.0,,
A_straight,1,straight,3.0,0.0004,optical,44.16,False,32.95,,2607.5,2597.9,2602.1,2633.9,0.0,0.0,,
B_curved,1,curved,0.0,0.0003,optical,47.95,False,0.02,,2612.7,2597.8,2602.2,2587.6,0.0,0.0,,
B_curved,1,curved,0.1,0.0001,optical,47.6,False,1.07,,2616.7,2596.9,2603.1,2619.7,0.0,0.0,,
B_curved,1,curved,0.2,0.0007,optical,41.15,False,2.15,,2595.8,2596.0,2604.0,2643.7,0.0,0.0,,
B_curved,1,curved,0.3,0.0011,optical,37.88,False,3.22,,2565.9,2595.0,2605.0,2646.3,0.0,0.0,,
B_curved,1,curved,0.4,0.0012,optical,37.37,False,4.32,,2547.9,2594.2,2605.8,2631.9,0.0,0.0,,
B_curved,1,curved,0.5,0.0009,optical,39.14,False,5.41,,2548.2,2593.3,2606.7,2610.3,0.0,0.0,,
B_curved,1,curved,0.6,0.0005,optical,43.61,False,6.48,,2567.9,2592.6,2607.4,2599.8,0.0,0.0,,
B_curved,1,curved,0.7,0.0004,optical,47.23,False,7.55,,2589.9,2591.9,2608.1,2612.3,0.0,0.0,,
B_curved,1,curved,0.8,0.0007,optical,41.8,False,8.64,,2595.0,2591.3,2608.7,2638.0,0.0,0.0,,
B_curved,1,curved,0.9,0.0012,optical,37.13,False,9.72,,2579.8,2590.8,2609.2,2661.8,0.0,0.0,,
B_curved,1,curved,1.0,0.0016,optical,34.83,False,10.81,,2554.6,2590.4,2609.6,2667.6,0.0,0.0,,
B_curved,1,curved,1.1,0.0017,optical,34.41,False,11.89,,2533.3,2590.1,2609.9,2652.3,0.0,0.0,,
B_curved,1,curved,1.2,0.0014,optical,35.93,False,12.97,,2532.4,2589.9,2610.1,2627.8,0.0,0.0,,
B_curved,1,curved,1.3,0.001,optical,38.99,False,14.07,,2549.5,2589.9,2610.1,2612.3,0.0,0.0,,
B_curved,1,curved,1.4,0.0006,optical,42.86,False,15.16,,2573.8,2589.9,2610.1,2613.9,0.0,0.0,,
B_curved,1,curved,1.5,0.0007,optical,42.31,False,16.26,,2589.1,2590.1,2609.9,2631.3,0.0,0.0,,
B_curved,1,curved,1.6,0.001,optical,38.64,False,17.36,,2587.4,2590.3,2609.7,2653.6,0.0,0.0,,
B_curved,1,curved,1.7,0.0014,optical,35.87,False,18.44,,2568.6,2590.7,2609.3,2666.6,0.0,0.0,,
B_curved,1,curved,1.8,0.0016,optical,34.95,False,19.52,,2546.3,2591.2,2608.8,2658.8,0.0,0.0,,
B_curved,1,curved,1.9,0.0014,optical,36.11,False,20.6,,2537.1,2591.8,2608.2,2632.9,0.0,0.0,,
B_curved,1,curved,2.0,0.0008,optical,39.9,False,21.67,,2551.6,2592.5,2607.5,2606.4,0.0,0.0,,
B_curved,1,curved,2.1,0.0003,optical,47.68,False,22.74,,2581.2,2593.2,2606.8,2598.4,0.0,0.0,,
B_curved,1,curved,2.2,0.0002,optical,50.49,False,23.82,,2603.9,2594.0,2606.0,2612.8,0.0,0.0,,
B_curved,1,curved,2.3,0.0004,optical,43.52,False,24.9,,2605.6,2594.9,2605.1,2635.3,0.0,0.0,,
B_curved,1,curved,2.4,0.0008,optical,39.94,False,25.97,,2587.5,2595.8,2604.2,2646.5,0.0,0.0,,
B_curved,1,curved,2.5,0.001,optical,39.31,False,27.04,,2565.3,2596.7,2603.3,2633.9,0.0,0.0,,
B_curved,1,curved,2.6,0.0006,optical,41.91,False,28.12,,2560.9,2597.7,2602.3,2605.9,0.0,0.0,,
B_curved,1,curved,2.7,0.0,optical,46.76,False,29.19,,2579.5,2598.6,2601.4,2579.5,0.0,0.0,,
B_curved,1,curved,2.8,0.0005,optical,44.6,False,30.27,,2608.7,2599.6,2600.4,2573.5,0.0,0.0,,
B_curved,1,curved,2.9,0.0006,optical,43.23,False,31.35,,2630.7,2600.5,2599.5,2588.9,0.0,0.0,,
B_curved,1,curved,3.0,0.0003,optical,45.07,False,32.42,,2630.8,2601.4,2598.6,2610.7,0.0,0.0,,
B_curved,1,curved,3.1,0.0001,optical,48.08,False,33.5,,2611.3,2602.2,2597.8,2621.0,0.0,0.0,,
B_curved,1,curved,3.2,0.0002,optical,50.33,False,34.57,,2589.4,2603.0,2597.0,2607.8,0.0,0.0,,
B_curved,1,curved,3.3,0.0001,optical,47.59,False,35.64,,2585.3,2603.7,2596.3,2579.6,0.0,0.0,,
B_curved,1,curved,3.4,0.0007,optical,41.37,False,36.73,,2601.9,2604.3,2595.7,2557.0,0.0,0.0,,
B_curved,1,curved,3.5,0.0011,optical,38.11,False,37.8,,2630.3,2604.8,2595.2,2552.8,0.0,0.0,,
B_curved,1,curved,3.6,0.0011,optical,37.93,False,38.88,,2649.9,2605.2,2594.8,2570.9,0.0,0.0,,
B_curved,1,curved,3.7,0.0007,optical,40.46,False,39.96,,2646.8,2605.6,2594.4,2595.0,0.0,0.0,,
B_curved,1,curved,3.8,0.0003,optical,46.04,False,41.04,,2625.7,2605.8,2594.2,2606.8,0.0,0.0,,
B_curved,1,curved,3.9,0.0001,optical,54.14,False,42.12,,2602.0,2605.9,2594.1,2597.6,0.0,0.0,,
B_curved,1,curved,4.0,0.0003,optical,46.02,False,43.21,,2593.4,2605.8,2594.2,2574.5,0.0,0.0,,
C_snr,1,switchover,,,chemical,5.99,,24.16,,2620.8,2597.9,2602.1,2614.7,520.0,0.0,0.0036,True
D_decay,1,decay,,,optical,52.04,False,,1.0,2000.0,2000.0,2000.0,2000.0,520.0,,,True
D_decay,2,decay,,,optical,51.22,False,,0.9,1820.0,1820.0,1820.0,1820.0,520.0,,,True
D_decay,3,decay,,,optical,50.32,False,,0.8,1640.0,1640.0,1640.0,1640.0,520.0,,,True
D_decay,4,decay,,,optical,49.31,True,,0.7,1460.0,1460.0,1460.0,1460.0,520.0,,,False
